site_key,profile,deployment,date,depth_cm,temp_c
ID24_B,ID24,B,2025-01-06,160.0,-4.381
ID24_B,ID24,B,2025-01-07,10.0,-16.43
ID24_B,ID24,B,2025-01-07,20.0,-15.261
ID24_B,ID24,B,2025-01-07,30.0,-15.202
ID24_B,ID24,B,2025-01-07,40.0,-14.805
ID24_B,ID24,B,2025-01-07,50.0,-14.058
ID24_B,ID24,B,2025-01-07,60.0,-12.335
ID24_B,ID24,B,2025-01-07,70.0,-10.38
ID24_B,ID24,B,2025-01-07,80.0,-9.348
ID24_B,ID24,B,2025-01-07,90.0,-8.318
ID24_B,ID24,B,2025-01-07,100.0,-7.242
ID24_B,ID24,B,2025-01-07,120.0,-5.476
ID24_B,ID24,B,2025-01-07,130.0,-4.82
ID24_B,ID24,B,2025-01-07,140.0,-4.421
ID24_B,ID24,B,2025-01-07,150.0,-4.339
ID24_B,ID24,B,2025-01-07,160.0,-4.339
ID24_B,ID24,B,2025-01-08,10.0,-15.527
ID24_B,ID24,B,2025-01-08,20.0,-14.511
ID24_B,ID24,B,2025-01-08,30.0,-14.463
ID24_B,ID24,B,2025-01-08,40.0,-14.137
ID24_B,ID24,B,2025-01-08,50.0,-13.435
ID24_B,ID24,B,2025-01-08,60.0,-11.8
ID24_B,ID24,B,2025-01-08,70.0,-9.962
ID24_B,ID24,B,2025-01-08,80.0,-9.013
ID24_B,ID24,B,2025-01-08,90.0,-8.082
ID24_B,ID24,B,2025-01-08,100.0,-7.105
ID24_B,ID24,B,2025-01-08,120.0,-5.477
ID24_B,ID24,B,2025-01-08,130.0,-4.854
ID24_B,ID24,B,2025-01-08,140.0,-4.479
ID24_B,ID24,B,2025-01-08,150.0,-4.372
ID24_B,ID24,B,2025-01-08,160.0,-4.368
ID24_B,ID24,B,2025-01-09,10.0,-5.968
ID24_B,ID24,B,2025-01-09,20.0,-5.149
ID24_B,ID24,B,2025-01-09,30.0,-5.326
ID24_B,ID24,B,2025-01-09,40.0,-5.691
ID24_B,ID24,B,2025-01-09,50.0,-6.41
ID24_B,ID24,B,2025-01-09,60.0,-7.147
ID24_B,ID24,B,2025-01-09,70.0,-7.565
ID24_B,ID24,B,2025-01-09,80.0,-7.444
ID24_B,ID24,B,2025-01-09,90.0,-7.081
ID24_B,ID24,B,2025-01-09,100.0,-6.485
ID24_B,ID24,B,2025-01-09,120.0,-5.22
ID24_B,ID24,B,2025-01-09,130.0,-4.671
ID24_B,ID24,B,2025-01-09,140.0,-4.318
ID24_B,ID24,B,2025-01-09,150.0,-4.209
ID24_B,ID24,B,2025-01-09,160.0,-4.196
ID24_B,ID24,B,2025-01-10,10.0,-4.155
ID24_B,ID24,B,2025-01-10,20.0,-4.015
ID24_B,ID24,B,2025-01-10,30.0,-4.099
ID24_B,ID24,B,2025-01-10,40.0,-4.245
ID24_B,ID24,B,2025-01-10,50.0,-4.514
ID24_B,ID24,B,2025-01-10,60.0,-4.925
ID24_B,ID24,B,2025-01-10,70.0,-5.428
ID24_B,ID24,B,2025-01-10,80.0,-5.81
ID24_B,ID24,B,2025-01-10,90.0,-5.882
ID24_B,ID24,B,2025-01-10,100.0,-5.673
ID24_B,ID24,B,2025-01-10,120.0,-4.936
ID24_B,ID24,B,2025-01-10,130.0,-4.548
ID24_B,ID24,B,2025-01-10,140.0,-4.272
ID24_B,ID24,B,2025-01-10,150.0,-4.173
ID24_B,ID24,B,2025-01-10,160.0,-4.151
ID24_B,ID24,B,2025-01-11,10.0,-10.319
ID24_B,ID24,B,2025-01-11,20.0,-9.646
ID24_B,ID24,B,2025-01-11,30.0,-9.37
ID24_B,ID24,B,2025-01-11,40.0,-8.273
ID24_B,ID24,B,2025-01-11,50.0,-6.745
ID24_B,ID24,B,2025-01-11,60.0,-4.933
ID24_B,ID24,B,2025-01-11,70.0,-4.541
ID24_B,ID24,B,2025-01-11,80.0,-4.878
ID24_B,ID24,B,2025-01-11,90.0,-5.09
ID24_B,ID24,B,2025-01-11,100.0,-5.111
ID24_B,ID24,B,2025-01-11,120.0,-4.736
ID24_B,ID24,B,2025-01-11,130.0,-4.471
ID24_B,ID24,B,2025-01-11,140.0,-4.263
ID24_B,ID24,B,2025-01-11,150.0,-4.171
ID24_B,ID24,B,2025-01-11,160.0,-4.164
ID24_B,ID24,B,2025-01-12,10.0,-17.37
ID24_B,ID24,B,2025-01-12,20.0,-16.298
ID24_B,ID24,B,2025-01-12,30.0,-15.834
ID24_B,ID24,B,2025-01-12,40.0,-14.192
ID24_B,ID24,B,2025-01-12,50.0,-11.768
ID24_B,ID24,B,2025-01-12,60.0,-8.162
ID24_B,ID24,B,2025-01-12,70.0,-6.038
ID24_B,ID24,B,2025-01-12,80.0,-5.497
ID24_B,ID24,B,2025-01-12,90.0,-5.245
ID24_B,ID24,B,2025-01-12,100.0,-5.097
ID24_B,ID24,B,2025-01-12,120.0,-4.798
ID24_B,ID24,B,2025-01-12,130.0,-4.607
ID24_B,ID24,B,2025-01-12,140.0,-4.451
ID24_B,ID24,B,2025-01-12,150.0,-4.371
ID24_B,ID24,B,2025-01-12,160.0,-4.366
ID24_B,ID24,B,2025-01-15,10.0,-15.495
ID24_B,ID24,B,2025-01-15,20.0,-14.374
ID24_B,ID24,B,2025-01-15,30.0,-13.68
ID24_B,ID24,B,2025-01-15,40.0,-11.773
ID24_B,ID24,B,2025-01-15,50.0,-9.908
ID24_B,ID24,B,2025-01-15,60.0,-7.595
ID24_B,ID24,B,2025-01-15,70.0,-6.199
ID24_B,ID24,B,2025-01-15,80.0,-5.727
ID24_B,ID24,B,2025-01-15,90.0,-5.405
ID24_B,ID24,B,2025-01-15,100.0,-5.131
ID24_B,ID24,B,2025-01-15,120.0,-4.732
ID24_B,ID24,B,2025-01-15,130.0,-4.551
ID24_B,ID24,B,2025-01-15,140.0,-4.407
ID24_B,ID24,B,2025-01-15,150.0,-4.338
ID24_B,ID24,B,2025-01-15,160.0,-4.336
ID24_B,ID24,B,2025-01-16,10.0,-20.442
ID24_B,ID24,B,2025-01-16,20.0,-20.098
ID24_B,ID24,B,2025-01-16,30.0,-18.4
ID24_B,ID24,B,2025-01-16,40.0,-15.018
ID24_B,ID24,B,2025-01-16,50.0,-12.126
ID24_B,ID24,B,2025-01-16,60.0,-8.54
ID24_B,ID24,B,2025-01-16,70.0,-6.566
ID24_B,ID24,B,2025-01-16,80.0,-5.96
ID24_B,ID24,B,2025-01-16,90.0,-5.567
ID24_B,ID24,B,2025-01-16,100.0,-5.254
ID24_B,ID24,B,2025-01-16,120.0,-4.814
ID24_B,ID24,B,2025-01-16,130.0,-4.634
ID24_B,ID24,B,2025-01-16,140.0,-4.495
ID24_B,ID24,B,2025-01-16,150.0,-4.422
ID24_B,ID24,B,2025-01-16,160.0,-4.417
ID24_B,ID24,B,2025-01-17,10.0,-12.114
ID24_B,ID24,B,2025-01-17,20.0,-11.549
ID24_B,ID24,B,2025-01-17,30.0,-11.561
ID24_B,ID24,B,2025-01-17,40.0,-10.808
ID24_B,ID24,B,2025-01-17,50.0,-9.525
ID24_B,ID24,B,2025-01-17,60.0,-7.631
ID24_B,ID24,B,2025-01-17,70.0,-6.41
ID24_B,ID24,B,2025-01-17,80.0,-5.906
ID24_B,ID24,B,2025-01-17,90.0,-5.525
ID24_B,ID24,B,2025-01-17,100.0,-5.178
ID24_B,ID24,B,2025-01-17,120.0,-4.698
ID24_B,ID24,B,2025-01-17,130.0,-4.514
ID24_B,ID24,B,2025-01-17,140.0,-4.388
ID24_B,ID24,B,2025-01-17,150.0,-4.323
ID24_B,ID24,B,2025-01-17,160.0,-4.308
ID24_B,ID24,B,2025-01-18,10.0,-6.073
ID24_B,ID24,B,2025-01-18,20.0,-6.494
ID24_B,ID24,B,2025-01-18,30.0,-6.781
ID24_B,ID24,B,2025-01-18,40.0,-6.751
ID24_B,ID24,B,2025-01-18,50.0,-6.422
ID24_B,ID24,B,2025-01-18,60.0,-5.865
ID24_B,ID24,B,2025-01-18,70.0,-5.522
ID24_B,ID24,B,2025-01-18,80.0,-5.42
ID24_B,ID24,B,2025-01-18,90.0,-5.249
ID24_B,ID24,B,2025-01-18,100.0,-5.003
ID24_B,ID24,B,2025-01-18,120.0,-4.55
ID24_B,ID24,B,2025-01-18,130.0,-4.363
ID24_B,ID24,B,2025-01-18,140.0,-4.234
ID24_B,ID24,B,2025-01-18,150.0,-4.175
ID24_B,ID24,B,2025-01-18,160.0,-4.159
ID24_B,ID24,B,2025-01-19,10.0,-4.248
ID24_B,ID24,B,2025-01-19,20.0,-4.321
ID24_B,ID24,B,2025-01-19,30.0,-4.351
ID24_B,ID24,B,2025-01-19,40.0,-4.365
ID24_B,ID24,B,2025-01-19,50.0,-4.379
ID24_B,ID24,B,2025-01-19,60.0,-4.356
ID24_B,ID24,B,2025-01-19,70.0,-4.407
ID24_B,ID24,B,2025-01-19,80.0,-4.647
ID24_B,ID24,B,2025-01-19,90.0,-4.783
ID24_B,ID24,B,2025-01-19,100.0,-4.772
ID24_B,ID24,B,2025-01-19,120.0,-4.519
ID24_B,ID24,B,2025-01-19,130.0,-4.359
ID24_B,ID24,B,2025-01-19,140.0,-4.232
ID24_B,ID24,B,2025-01-19,150.0,-4.17
ID24_B,ID24,B,2025-01-19,160.0,-4.149
ID24_B,ID24,B,2025-01-20,10.0,-8.837
ID24_B,ID24,B,2025-01-20,20.0,-7.007
ID24_B,ID24,B,2025-01-20,30.0,-5.758
ID24_B,ID24,B,2025-01-20,40.0,-4.961
ID24_B,ID24,B,2025-01-20,50.0,-4.63
ID24_B,ID24,B,2025-01-20,60.0,-4.503
ID24_B,ID24,B,2025-01-20,70.0,-4.466
ID24_B,ID24,B,2025-01-20,80.0,-4.586
ID24_B,ID24,B,2025-01-20,90.0,-4.673
ID24_B,ID24,B,2025-01-20,100.0,-4.684
ID24_B,ID24,B,2025-01-20,120.0,-4.514
ID24_B,ID24,B,2025-01-20,130.0,-4.383
ID24_B,ID24,B,2025-01-20,140.0,-4.265
ID24_B,ID24,B,2025-01-20,150.0,-4.203
ID24_B,ID24,B,2025-01-20,160.0,-4.197
ID24_B,ID24,B,2025-01-21,10.0,-10.078
ID24_B,ID24,B,2025-01-21,20.0,-8.724
ID24_B,ID24,B,2025-01-21,30.0,-7.371
ID24_B,ID24,B,2025-01-21,40.0,-6.107
ID24_B,ID24,B,2025-01-21,50.0,-5.31
ID24_B,ID24,B,2025-01-21,60.0,-4.799
ID24_B,ID24,B,2025-01-21,70.0,-4.55
ID24_B,ID24,B,2025-01-21,80.0,-4.599
ID24_B,ID24,B,2025-01-21,90.0,-4.669
ID24_B,ID24,B,2025-01-21,100.0,-4.692
ID24_B,ID24,B,2025-01-21,120.0,-4.601
ID24_B,ID24,B,2025-01-21,130.0,-4.505
ID24_B,ID24,B,2025-01-21,140.0,-4.413
ID24_B,ID24,B,2025-01-21,150.0,-4.357
ID24_B,ID24,B,2025-01-21,160.0,-4.345
ID24_B,ID24,B,2025-01-22,10.0,-8.381
ID24_B,ID24,B,2025-01-22,20.0,-7.783
ID24_B,ID24,B,2025-01-22,30.0,-7.109
ID24_B,ID24,B,2025-01-22,40.0,-6.268
ID24_B,ID24,B,2025-01-22,50.0,-5.554
ID24_B,ID24,B,2025-01-22,60.0,-4.934
ID24_B,ID24,B,2025-01-22,70.0,-4.598
ID24_B,ID24,B,2025-01-22,80.0,-4.555
ID24_B,ID24,B,2025-01-22,90.0,-4.565
ID24_B,ID24,B,2025-01-22,100.0,-4.564
ID24_B,ID24,B,2025-01-22,120.0,-4.478
ID24_B,ID24,B,2025-01-22,130.0,-4.391
ID24_B,ID24,B,2025-01-22,140.0,-4.305
ID24_B,ID24,B,2025-01-22,150.0,-4.252
ID24_B,ID24,B,2025-01-22,160.0,-4.241
ID24_B,ID24,B,2025-01-23,10.0,-7.117
ID24_B,ID24,B,2025-01-23,20.0,-6.953
ID24_B,ID24,B,2025-01-23,30.0,-6.678
ID24_B,ID24,B,2025-01-23,40.0,-6.16
ID24_B,ID24,B,2025-01-23,50.0,-5.598
ID24_B,ID24,B,2025-01-23,60.0,-5.019
ID24_B,ID24,B,2025-01-23,70.0,-4.677
ID24_B,ID24,B,2025-01-23,80.0,-4.57
ID24_B,ID24,B,2025-01-23,90.0,-4.514
ID24_B,ID24,B,2025-01-23,100.0,-4.476
ID24_B,ID24,B,2025-01-23,120.0,-4.364
ID24_B,ID24,B,2025-01-23,130.0,-4.28
ID24_B,ID24,B,2025-01-23,140.0,-4.198
ID24_B,ID24,B,2025-01-23,150.0,-4.143
ID24_B,ID24,B,2025-01-23,160.0,-4.12
ID24_B,ID24,B,2025-01-24,10.0,-7.621
ID24_B,ID24,B,2025-01-24,20.0,-7.126
ID24_B,ID24,B,2025-01-24,30.0,-6.697
ID24_B,ID24,B,2025-01-24,40.0,-6.208
ID24_B,ID24,B,2025-01-24,50.0,-5.76
ID24_B,ID24,B,2025-01-24,60.0,-5.304
ID24_B,ID24,B,2025-01-24,70.0,-5.023
ID24_B,ID24,B,2025-01-24,80.0,-4.92
ID24_B,ID24,B,2025-01-24,90.0,-4.839
ID24_B,ID24,B,2025-01-24,100.0,-4.779
ID24_B,ID24,B,2025-01-24,120.0,-4.677
ID24_B,ID24,B,2025-01-24,130.0,-4.589
ID24_B,ID24,B,2025-01-24,140.0,-4.501
ID24_B,ID24,B,2025-01-24,150.0,-4.443
ID24_B,ID24,B,2025-01-24,160.0,-4.411
ID24_B,ID24,B,2025-01-25,10.0,-11.675
ID24_B,ID24,B,2025-01-25,20.0,-8.835
ID24_B,ID24,B,2025-01-25,30.0,-7.836
ID24_B,ID24,B,2025-01-25,40.0,-6.836
ID24_B,ID24,B,2025-01-25,50.0,-6.092
ID24_B,ID24,B,2025-01-25,60.0,-5.451
ID24_B,ID24,B,2025-01-25,70.0,-5.076
ID24_B,ID24,B,2025-01-25,80.0,-4.958
ID24_B,ID24,B,2025-01-25,90.0,-4.876
ID24_B,ID24,B,2025-01-25,100.0,-4.794
ID24_B,ID24,B,2025-01-25,120.0,-4.656
ID24_B,ID24,B,2025-01-25,130.0,-4.577
ID24_B,ID24,B,2025-01-25,140.0,-4.497
ID24_B,ID24,B,2025-01-25,150.0,-4.45
ID24_B,ID24,B,2025-01-25,160.0,-4.439
ID24_B,ID24,B,2025-01-26,10.0,-25.082
ID24_B,ID24,B,2025-01-26,20.0,-10.841
ID24_B,ID24,B,2025-01-26,30.0,-9.426
ID24_B,ID24,B,2025-01-26,40.0,-7.938
ID24_B,ID24,B,2025-01-26,50.0,-6.786
ID24_B,ID24,B,2025-01-26,60.0,-5.79
ID24_B,ID24,B,2025-01-26,70.0,-5.21
ID24_B,ID24,B,2025-01-26,80.0,-5.039
ID24_B,ID24,B,2025-01-26,90.0,-4.932
ID24_B,ID24,B,2025-01-26,100.0,-4.836
ID24_B,ID24,B,2025-01-26,120.0,-4.693
ID24_B,ID24,B,2025-01-26,130.0,-4.623
ID24_B,ID24,B,2025-01-26,140.0,-4.552
ID24_B,ID24,B,2025-01-26,150.0,-4.509
ID24_B,ID24,B,2025-01-26,160.0,-4.499
ID24_B,ID24,B,2025-01-27,10.0,-26.479
ID24_B,ID24,B,2025-01-27,20.0,-13.323
ID24_B,ID24,B,2025-01-27,30.0,-11.588
ID24_B,ID24,B,2025-01-27,40.0,-9.568
ID24_B,ID24,B,2025-01-27,50.0,-7.906
ID24_B,ID24,B,2025-01-27,60.0,-6.403
ID24_B,ID24,B,2025-01-27,70.0,-5.509
ID24_B,ID24,B,2025-01-27,80.0,-5.227
ID24_B,ID24,B,2025-01-27,90.0,-5.046
ID24_B,ID24,B,2025-01-27,100.0,-4.904
ID24_B,ID24,B,2025-01-27,120.0,-4.72
ID24_B,ID24,B,2025-01-27,130.0,-4.649
ID24_B,ID24,B,2025-01-27,140.0,-4.573
ID24_B,ID24,B,2025-01-27,150.0,-4.534
ID24_B,ID24,B,2025-01-27,160.0,-4.536
ID24_B,ID24,B,2025-01-28,10.0,-31.145
ID24_B,ID24,B,2025-01-28,20.0,-15.482
ID24_B,ID24,B,2025-01-28,30.0,-13.358
ID24_B,ID24,B,2025-01-28,40.0,-10.886
ID24_B,ID24,B,2025-01-28,50.0,-8.84
ID24_B,ID24,B,2025-01-28,60.0,-6.962
ID24_B,ID24,B,2025-01-28,70.0,-5.845
ID24_B,ID24,B,2025-01-28,80.0,-5.478
ID24_B,ID24,B,2025-01-28,90.0,-5.232
ID24_B,ID24,B,2025-01-28,100.0,-5.034
ID24_B,ID24,B,2025-01-28,120.0,-4.789
ID24_B,ID24,B,2025-01-28,130.0,-4.689
ID24_B,ID24,B,2025-01-28,140.0,-4.596
ID24_B,ID24,B,2025-01-28,150.0,-4.541
ID24_B,ID24,B,2025-01-28,160.0,-4.524
ID24_B,ID24,B,2025-01-29,10.0,-37.071
ID24_B,ID24,B,2025-01-29,20.0,-17.33
ID24_B,ID24,B,2025-01-29,30.0,-14.621
ID24_B,ID24,B,2025-01-29,40.0,-11.627
ID24_B,ID24,B,2025-01-29,50.0,-9.232
ID24_B,ID24,B,2025-01-29,60.0,-7.09
ID24_B,ID24,B,2025-01-29,70.0,-5.828
ID24_B,ID24,B,2025-01-29,80.0,-5.425
ID24_B,ID24,B,2025-01-29,90.0,-5.159
ID24_B,ID24,B,2025-01-29,100.0,-4.94
ID24_B,ID24,B,2025-01-29,120.0,-4.696
ID24_B,ID24,B,2025-01-29,130.0,-4.611
ID24_B,ID24,B,2025-01-29,140.0,-4.544
ID24_B,ID24,B,2025-01-29,150.0,-4.501
ID24_B,ID24,B,2025-01-29,160.0,-4.49
ID24_B,ID24,B,2025-01-30,10.0,-21.728
ID24_B,ID24,B,2025-01-30,20.0,-16.411
ID24_B,ID24,B,2025-01-30,30.0,-14.368
ID24_B,ID24,B,2025-01-30,40.0,-11.677
ID24_B,ID24,B,2025-01-30,50.0,-9.344
ID24_B,ID24,B,2025-01-30,60.0,-7.185
ID24_B,ID24,B,2025-01-30,70.0,-5.919
ID24_B,ID24,B,2025-01-30,80.0,-5.502
ID24_B,ID24,B,2025-01-30,90.0,-5.22
ID24_B,ID24,B,2025-01-30,100.0,-4.974
ID24_B,ID24,B,2025-01-30,120.0,-4.666
ID24_B,ID24,B,2025-01-30,130.0,-4.569
ID24_B,ID24,B,2025-01-30,140.0,-4.502
ID24_B,ID24,B,2025-01-30,150.0,-4.46
ID24_B,ID24,B,2025-01-30,160.0,-4.462
ID24_B,ID24,B,2025-01-31,10.0,-12.804
ID24_B,ID24,B,2025-01-31,20.0,-13.422
ID24_B,ID24,B,2025-01-31,30.0,-12.199
ID24_B,ID24,B,2025-01-31,40.0,-10.329
ID24_B,ID24,B,2025-01-31,50.0,-8.545
ID24_B,ID24,B,2025-01-31,60.0,-6.802
ID24_B,ID24,B,2025-01-31,70.0,-5.767
ID24_B,ID24,B,2025-01-31,80.0,-5.39
ID24_B,ID24,B,2025-01-31,90.0,-5.109
ID24_B,ID24,B,2025-01-31,100.0,-4.848
ID24_B,ID24,B,2025-01-31,120.0,-4.494
ID24_B,ID24,B,2025-01-31,130.0,-4.382
ID24_B,ID24,B,2025-01-31,140.0,-4.308
ID24_B,ID24,B,2025-01-31,150.0,-4.263
ID24_B,ID24,B,2025-01-31,160.0,-4.252
ID24_B,ID24,B,2025-02-02,10.0,-5.83
ID24_B,ID24,B,2025-02-02,20.0,-10.991
ID24_B,ID24,B,2025-02-02,30.0,-10.39
ID24_B,ID24,B,2025-02-02,40.0,-9.163
ID24_B,ID24,B,2025-02-02,50.0,-7.855
ID24_B,ID24,B,2025-02-02,60.0,-6.497
ID24_B,ID24,B,2025-02-02,70.0,-5.675
ID24_B,ID24,B,2025-02-02,80.0,-5.338
ID24_B,ID24,B,2025-02-02,90.0,-5.062
ID24_B,ID24,B,2025-02-02,100.0,-4.798
ID24_B,ID24,B,2025-02-02,120.0,-4.41
ID24_B,ID24,B,2025-02-02,130.0,-4.285
ID24_B,ID24,B,2025-02-02,140.0,-4.204
ID24_B,ID24,B,2025-02-02,150.0,-4.156
ID24_B,ID24,B,2025-02-02,160.0,-4.132
ID24_B,ID24,B,2025-02-03,10.0,-6.074
ID24_B,ID24,B,2025-02-03,20.0,-8.996
ID24_B,ID24,B,2025-02-03,30.0,-8.841
ID24_B,ID24,B,2025-02-03,40.0,-8.171
ID24_B,ID24,B,2025-02-03,50.0,-7.292
ID24_B,ID24,B,2025-02-03,60.0,-6.264
ID24_B,ID24,B,2025-02-03,70.0,-5.628
ID24_B,ID24,B,2025-02-03,80.0,-5.329
ID24_B,ID24,B,2025-02-03,90.0,-5.071
ID24_B,ID24,B,2025-02-03,100.0,-4.811
ID24_B,ID24,B,2025-02-03,120.0,-4.411
ID24_B,ID24,B,2025-02-03,130.0,-4.278
ID24_B,ID24,B,2025-02-03,140.0,-4.191
ID24_B,ID24,B,2025-02-03,150.0,-4.146
ID24_B,ID24,B,2025-02-03,160.0,-4.126
ID24_B,ID24,B,2025-02-04,10.0,-5.443
ID24_B,ID24,B,2025-02-04,20.0,-7.318
ID24_B,ID24,B,2025-02-04,30.0,-7.298
ID24_B,ID24,B,2025-02-04,40.0,-6.936
ID24_B,ID24,B,2025-02-04,50.0,-6.423
ID24_B,ID24,B,2025-02-04,60.0,-5.811
ID24_B,ID24,B,2025-02-04,70.0,-5.419
ID24_B,ID24,B,2025-02-04,80.0,-5.212
ID24_B,ID24,B,2025-02-04,90.0,-5.005
ID24_B,ID24,B,2025-02-04,100.0,-4.777
ID24_B,ID24,B,2025-02-04,120.0,-4.387
ID24_B,ID24,B,2025-02-04,130.0,-4.24
ID24_B,ID24,B,2025-02-04,140.0,-4.147
ID24_B,ID24,B,2025-02-04,150.0,-4.095
ID24_B,ID24,B,2025-02-04,160.0,-4.072
ID24_B,ID24,B,2025-02-05,10.0,-12.234
ID24_B,ID24,B,2025-02-05,20.0,-7.06
ID24_B,ID24,B,2025-02-05,30.0,-6.871
ID24_B,ID24,B,2025-02-05,40.0,-6.53
ID24_B,ID24,B,2025-02-05,50.0,-6.148
ID24_B,ID24,B,2025-02-05,60.0,-5.716
ID24_B,ID24,B,2025-02-05,70.0,-5.438
ID24_B,ID24,B,2025-02-05,80.0,-5.278
ID24_B,ID24,B,2025-02-05,90.0,-5.108
ID24_B,ID24,B,2025-02-05,100.0,-4.915
ID24_B,ID24,B,2025-02-05,120.0,-4.567
ID24_B,ID24,B,2025-02-05,130.0,-4.422
ID24_B,ID24,B,2025-02-05,140.0,-4.322
ID24_B,ID24,B,2025-02-05,150.0,-4.267
ID24_B,ID24,B,2025-02-05,160.0,-4.248
ID24_B,ID24,B,2025-02-06,10.0,-11.292
ID24_B,ID24,B,2025-02-06,20.0,-7.538
ID24_B,ID24,B,2025-02-06,30.0,-7.08
ID24_B,ID24,B,2025-02-06,40.0,-6.57
ID24_B,ID24,B,2025-02-06,50.0,-6.129
ID24_B,ID24,B,2025-02-06,60.0,-5.704
ID24_B,ID24,B,2025-02-06,70.0,-5.447
ID24_B,ID24,B,2025-02-06,80.0,-5.326
ID24_B,ID24,B,2025-02-06,90.0,-5.201
ID24_B,ID24,B,2025-02-06,100.0,-5.043
ID24_B,ID24,B,2025-02-06,120.0,-4.748
ID24_B,ID24,B,2025-02-06,130.0,-4.615
ID24_B,ID24,B,2025-02-06,140.0,-4.52
ID24_B,ID24,B,2025-02-06,150.0,-4.466
ID24_B,ID24,B,2025-02-06,160.0,-4.464
ID24_B,ID24,B,2025-02-07,10.0,-21.418
ID24_B,ID24,B,2025-02-07,20.0,-8.404
ID24_B,ID24,B,2025-02-07,30.0,-7.68
ID24_B,ID24,B,2025-02-07,40.0,-6.912
ID24_B,ID24,B,2025-02-07,50.0,-6.305
ID24_B,ID24,B,2025-02-07,60.0,-5.754
ID24_B,ID24,B,2025-02-07,70.0,-5.422
ID24_B,ID24,B,2025-02-07,80.0,-5.292
ID24_B,ID24,B,2025-02-07,90.0,-5.167
ID24_B,ID24,B,2025-02-07,100.0,-5.016
ID24_B,ID24,B,2025-02-07,120.0,-4.735
ID24_B,ID24,B,2025-02-07,130.0,-4.598
ID24_B,ID24,B,2025-02-07,140.0,-4.488
ID24_B,ID24,B,2025-02-07,150.0,-4.424
ID24_B,ID24,B,2025-02-07,160.0,-4.409
ID24_B,ID24,B,2025-02-08,10.0,-17.636
ID24_B,ID24,B,2025-02-08,20.0,-8.997
ID24_B,ID24,B,2025-02-08,30.0,-8.097
ID24_B,ID24,B,2025-02-08,40.0,-7.132
ID24_B,ID24,B,2025-02-08,50.0,-6.364
ID24_B,ID24,B,2025-02-08,60.0,-5.682
ID24_B,ID24,B,2025-02-08,70.0,-5.274
ID24_B,ID24,B,2025-02-08,80.0,-5.115
ID24_B,ID24,B,2025-02-08,90.0,-4.974
ID24_B,ID24,B,2025-02-08,100.0,-4.818
ID24_B,ID24,B,2025-02-08,120.0,-4.529
ID24_B,ID24,B,2025-02-08,130.0,-4.393
ID24_B,ID24,B,2025-02-08,140.0,-4.282
ID24_B,ID24,B,2025-02-08,150.0,-4.22
ID24_B,ID24,B,2025-02-08,160.0,-4.21
ID24_B,ID24,B,2025-02-09,10.0,-10.795
ID24_B,ID24,B,2025-02-09,20.0,-8.883
ID24_B,ID24,B,2025-02-09,30.0,-8.076
ID24_B,ID24,B,2025-02-09,40.0,-7.109
ID24_B,ID24,B,2025-02-09,50.0,-6.3
ID24_B,ID24,B,2025-02-09,60.0,-5.568
ID24_B,ID24,B,2025-02-09,70.0,-5.14
ID24_B,ID24,B,2025-02-09,80.0,-4.988
ID24_B,ID24,B,2025-02-09,90.0,-4.873
ID24_B,ID24,B,2025-02-09,100.0,-4.748
ID24_B,ID24,B,2025-02-09,120.0,-4.534
ID24_B,ID24,B,2025-02-09,130.0,-4.434
ID24_B,ID24,B,2025-02-09,140.0,-4.356
ID24_B,ID24,B,2025-02-09,150.0,-4.309
ID24_B,ID24,B,2025-02-09,160.0,-4.286
ID24_B,ID24,B,2025-02-10,10.0,-9.076
ID24_B,ID24,B,2025-02-10,20.0,-8.461
ID24_B,ID24,B,2025-02-10,30.0,-7.793
ID24_B,ID24,B,2025-02-10,40.0,-6.945
ID24_B,ID24,B,2025-02-10,50.0,-6.204
ID24_B,ID24,B,2025-02-10,60.0,-5.506
ID24_B,ID24,B,2025-02-10,70.0,-5.096
ID24_B,ID24,B,2025-02-10,80.0,-4.946
ID24_B,ID24,B,2025-02-10,90.0,-4.83
ID24_B,ID24,B,2025-02-10,100.0,-4.701
ID24_B,ID24,B,2025-02-10,120.0,-4.492
ID24_B,ID24,B,2025-02-10,130.0,-4.395
ID24_B,ID24,B,2025-02-10,140.0,-4.321
ID24_B,ID24,B,2025-02-10,150.0,-4.279
ID24_B,ID24,B,2025-02-10,160.0,-4.27
ID24_B,ID24,B,2025-02-11,10.0,-8.794
ID24_B,ID24,B,2025-02-11,20.0,-8.238
ID24_B,ID24,B,2025-02-11,30.0,-7.618
ID24_B,ID24,B,2025-02-11,40.0,-6.825
ID24_B,ID24,B,2025-02-11,50.0,-6.122
ID24_B,ID24,B,2025-02-11,60.0,-5.456
ID24_B,ID24,B,2025-02-11,70.0,-5.056
ID24_B,ID24,B,2025-02-11,80.0,-4.898
ID24_B,ID24,B,2025-02-11,90.0,-4.763
ID24_B,ID24,B,2025-02-11,100.0,-4.621
ID24_B,ID24,B,2025-02-11,120.0,-4.381
ID24_B,ID24,B,2025-02-11,130.0,-4.275
ID24_B,ID24,B,2025-02-11,140.0,-4.198
ID24_B,ID24,B,2025-02-11,150.0,-4.152
ID24_B,ID24,B,2025-02-11,160.0,-4.146
ID24_B,ID24,B,2025-02-12,10.0,-8.701
ID24_B,ID24,B,2025-02-12,20.0,-8.138
ID24_B,ID24,B,2025-02-12,30.0,-7.55
